https://www.redalyc.org/pdf/1190/119018227009.pdf,"Brandão, Carlos F. L. S.; Marangon, Luiz C.; Ferreira, Rinaldo L. C.; Lins e Silva, Ana C. B. Estrutura fitossociológica e classificação sucessional do componente arbóreo em um fragmento de floresta atlântica em Igarassu - Pernambuco Revista Brasileira de Ciências Agrárias, vol. 4, núm. 1, enero-marzo, 2009, pp. 55-61 Universidade Federal Rural de Pernambuco Pernambuco, Brasil"
https://www.redalyc.org/pdf/1190/119021236019.pdf,"Oliveira, Lamartine S. B.; Marangon, Luiz C.; Feliciano, Ana Lícia P.; de Lima, Aldeni S.; Cardoso, Mércia de O.; da Silva, Valdemir Fernando Florística, classificação sucessional e síndromes de dispersão em um remanescente de Floresta Atlântica, Moreno-PE Revista Brasileira de Ciências Agrárias, vol. 6, núm. 3, julio-septiembre, 2011, pp. 502-507 Universidade Federal Rural de Pernambuco Pernambuco, Brasil"
https://www.locus.ufv.br/handle/123456789/602,"GASPAR, Ricardo de Oliveira. Classificação de estágios sucessionais, estoque e crescimento em carbono de floresta estacional semidecidual, Vale do Rio Doce, MG. 2013. 83 f. Tese (Doutorado em Manejo Florestal; Meio Ambiente e Conservação da Natureza; Silvicultura; Tecnologia e Utilização de) - Universidade Federal de Viçosa, Viçosa, 2013"
http://www.seer.ufu.br/index.php/biosciencejournal/article/view/8176/7239,"Lopes, Sérgio de Faria et al. Caracterização ecológica e distribuição diamétrica da vegetação arbórea em um remanescente de floresta estacional semidecidual na fazenda experimental do Glória, Uberlândia, MG / Ecological characterization and diametric distribution of arboreal vegetation in remanescent of seasonal semideciduous forest Glória's experimental Lopes, Sérgio de Faria et al. Caracterização ecológica e distribuição diamétrica da vegetação arbórea em um remanescente de floresta estacional semidecidual na fazenda experimental do Glória, Uberlândia, MG.e, Vagner Santiago do; Dias Neto, Olavo Custódio. Biosci. j. (Online) ; 27(2): 322-335, mar./abr. 2011."
https://www.redalyc.org/pdf/534/53420071001.pdf,"Gomes Souto, Marco Antonio; Torres Boeger, Maria Regina Estrutura e composição do estrato de regeneração e vegetação associada de diferentes estádios sucessionais no leste do Paraná Ciência Florestal, vol. 21, núm. 3, julio-septiembre, 2011, pp. 393-407 Universidade Federal de Santa Maria Santa Maria, Brasil"
https://www.scielo.br/scielo.php?pid=S0100-67622007000300019&script=sci_arttext&tlng=pt,"SOUZA, Priscila Bezerra de; MARTINS, Sebastião Venâncio; COSTALONGA, Sumami Rebonato and COSTA, Grasiely de Oliveira. Florística e estrutura da vegetação arbustivo-arbórea do sub-bosque de um povoamento de Eucalyptus grandis W. Hill ex Maiden em Viçosa, MG, Brasil. Rev. Árvore [online]. 2007, vol.31, n.3."
https://www.scielo.br/scielo.php?pid=S2175-78602012000300001&script=sci_arttext&tlng=pt,"PRADO JUNIOR, Jamir Afonso do et al. Fitossociologia, caracterização sucessional e síndromes de dispersão da comunidade arbórea de remanescente urbano de Floresta Estacional Semidecidual em Monte Carmelo, Minas Gerais. Rodriguésia [online]. 2012, vol.63, n.3 [cited 2020-10-16], pp.489-499."
https://www.scielo.br/scielo.php?pid=S0102-33062004000100013&script=sci_arttext&tlng=pt,"PEIXOTO, Gustavo Luna; MARTINS, Sebastião Venâncio; SILVA, Alexandre Francisco da and SILVA, Elias. Composição florística do componente arbóreo de um trecho de Floresta Atlântica na Área de Proteção Ambiental da Serra da Capoeira Grande, Rio de Janeiro, RJ, Brasil. Acta Bot. Bras. [online]. 2004, vol.18, n.1 [cited 2020-10-16], pp.151-160"
https://www.scielo.br/pdf/hoehnea/v36n3/v36n3a03.pdf,"VALE, Vagner Santiagodo et al. Composição florística e estrutura do componente arbóreo em um remanescente primário de floresta estacional semidecidual em Araguari, Minas Gerais, Brasil. Hoehnea [online]. 2009, vol.36, n.3 [cited 2020-10-16], pp.417-429"
https://revistas.ufpr.br/floresta/article/view/17103/11264,"Sobrinho, Felipe de Araújo Pinto ; Christo, Alexandre Gabriel; Guedes-Bruni, Rejan Rodrigues.FITOSSOCIOLOGIA DO COMPONENTE ARBÓREO NUM REMANESCENTE DE FLORESTA OMBRÓFILA DENSA SUBMONTANA LIMÍTROFE À RESERVA BIOLÓGICA DO TINGUÁ, RIO DE JANEIRO. DOI: http://dx.doi.org/10.5380/rf.v40i1.17103"
http://www.seer.ufu.br/index.php/biosciencejournal/article/view/18116,"Ferreira Marmontel, Caio Vinicius et al. Caracterização da vegetação secundária do bioma mata atlântica com base em sua posição na paisagem. Bioscience Journal. Uberlandia: Univ Federal Uberlandia, v. 29, n. 6, p. 2042-2052, 2013."
https://www.scielo.br/scielo.php?pid=S0100-67622015000100005&script=sci_abstract&tlng=pt,"Schorn, Lauri Amândio; Galvão, Franklin DINÂMICA DO ESTRATO ARBÓREO EM TRÊS ESTÁDIOS SUCESSIONAIS DE UMA FLORESTA OMBRÓFILA DENSA EM BLUMENAU, SC CERNE, vol. 15, núm. 2, abril-junio, 2009, pp. 221-235 Universidade Federal de Lavras Lavras, Brasil"
https://www.redalyc.org/pdf/534/53430144005.pdf,"Oliveira Durães, Maria Clara; Lima Sales, Nilza; D’Ângelo Neto, Santos; Pereira Figueiredo, Maria Auxiliadora LEVANTAMENTO FLORÍSTICO DO ESTRATO ARBÓREO DE TRÊS FRAGMENTOS DE FLORESTA CILIAR COMO SUBSÍDIO À RECOMPOSIÇÃO DA VEGETAÇÃO DO RIO CEDRO, MONTES CLAROS – MG Ciência Florestal, vol. 24, núm. 1, enero-marzo, 2014, pp. 47-58 "
https://www.locus.ufv.br/handle/123456789/8825,"Silva, Sheila Souza da. Estrutura e dinâmica de populações de espécies arbóreas de uma floresta Estacional Semidecidual Aluvial em Viçosa – MG. 2003. Dissertação (Mestrado em Botânica) UFV, Viçosa. 2003."
https://www.researchgate.net/publication/358094315_Florestas_secundarias_do_Parque_Estadual_da_Cantareira_Sao_Paulo_SP_Brasil_Variacoes_floristicas_e_estruturais_Secondary_forests_of_the_Parque_Estadual_da_Cantareira_Sao_Paulo_State_SP_Brasil_Floristi/fulltext/61f2c969dafcdb25fd55dd7c/Florestas-secundarias-do-Parque-Estadual-da-Cantareira-Sao-Paulo-SP-Brasil-Variacoes-floristicas-e-estruturais-Secondary-forests-of-the-Parque-Estadual-da-Cantareira-Sao-Paulo-State-SP-Brasil-F.pdf?origin=publication_detail,"R.D.V, SILVA; CORDEIRO, I.; ARZOLLA, F.A. R. D. P. Florestas secundárias do Parque Estadual da Cantareira, São Paulo, SP, Brasil: Variações florísticas e estruturais. Hoehnea, v. 49, 2022."
