Vernonia polysphaera,1
Gochnatia polymorpha,1
Inga fagifolia,1
Ococtea diospyrifolia,1
Tibouchina grandulosa,1
Ficus enormis,1
Psidium sartorianum,1
Campomanesia pubescens,1
Eugenia leitonii,1
Psychotria laciniata,1
Helietta apiculata,1
Essenbeckia febrifuga,1
Cestrum laevigatum,1
Cestrum corymbosum,1
Solanum paniculatum,1
Daphnopsis brasiliensis,1
Vitex cymosa,1
Vochysia divergens,1
Vochysia bifalcata,1
Drimys winteri,1
Chamaecrista ensiformis,1
Maytenus distichophylla,1
Maytenus erythroxylon,1
Erythroxylum squamatum,1
Pera ferruginea,1
Pogonophora schomburgkiana,1
Andira nitida,1
Bowdichia virgilioides,1
Nectandra cuspidata,1
Ocotea gardneri,1
Ocotea glomerata,1
Gustavia augusta,1
Byrsonima sericea,1
Henriettea succosa,1
Miconia hypoleuca,1
Balizia pedicellaria,1
Inga blanchetiana,1
Inga thibaudiana,1
Parkia pendula,1
Pithecellobium saman,1
Plathymenia foliolosa,1
Brosimum discolor,1
Sorocea hilarii,1
Thyrsodium spruceanum,1
Guatteria schomburgkiana,1
Xylopia frutescens,1
Acrocomia intumescens,1
Campomanesia dichotoma,1
Myrcia bergiana,1
Myrcia silvatica,1
Ouratea hexasperma,1
Talisia elephantipes,1
Pouteria peduncularis,1
Pradosia pedicellata,1
Apeiba tibourbou,1
Symphonia globulifera,1
Coccoloba mollis,1
Cordia nodosa,1
Pourouma acutiflora,1
Psychotria capitata,1
Inga cayennensis,1
Eriotheca crenulaticalyx,1
Ocotea longifolia,1
Albizia polycephala,1
Albizia saman,1
Anaxagorea dolichocarpa,1
Protium giganteum,1
Tabernaemontana fuchsiaefolia,1
Licania parvifolia,1
Abarema jupunba,1
Seguieria langsdorffii,1
Bixa arborea,1
Stryphnodendron polyphyllum,1
Newtonia contorta,1
Inga stipularis,1
Cordia bullata,1
Tabebuia serratifolia,1
Guapira hirsuta,1
Miconia brunea,1
Sterculia chicha,1
Byrsonima lancifolia,1
Sloanea retusa,1
Guatteria latifolia,1
Myrcia formosiana,1
Ficus eximia,1
Myrsine ferruginea,1
Ocotea difusa,1
Dictyoloma incanescens,1
Psychotria longepedunculata,1
Myracrodruon urundeuva,1
Maytenus floribunda,1
Cordiera sessilis,1
Callisthene major,1
Guazuma ulmifolia,1
Diospyros hispida,1
Ardisia ambigua,1
Nectandra cissiflora,1
Pseudobombax tomentosum,1
Simira sampaioana,1
Ilex cerasifolia,1
Ficus clusiifolia,1
Machaerium hirtum,1
Myrcia tomentosa,1
Campomanesia velutina,1
Prockia crucis,1
Lafoensia densiflora,1
Ficus obtusiuscula,1
Cardiopetalum calophyllum,1
Bauhinia ungulata,1
Chomelia pohliana,1
Ficus pertusa,1
Platycyamus regnellii,1
Hirtella racemosa,1
Faramea hyacinthina,1
Garcinia brasiliensis,1
Cocoloba mollis,1
Machaerium opacum,1
Agonandra brasiliensis,1
Bauhinia rufa,1
Bombacopsis glabra,1
Inga lentiscifolia,1
Inga subnuda,1
Ruprechtia lundii,1
Metternichia princeps,1
Luehea candicans,1
Spondias lutea,1
Maytenus ilicifolia,1
Erythroxylum cuspidifolium,1
Actinostemon communis,1
Sebastiania multiramea,1
Caesalpinia echinata,1
Alseis involuta,1
Mabea occidentalis,1
Swartzia pickelii,1
Miconia falconi,1
Miconia holosericea,1
Rheedia brasiliensis,1
Dipteryx odorata,1
Clusia criuva,1
Seguieria glaziovii,1
Vernonia puberula,1
Aralia warmingiana,1
Allophylus racemosus,1
Unonopsis lindimanii,1
Guapira venosa,1
Acalypha gracilis,1
Chomelia sericea,1
Calyptranthes widgreniana,1
Quararibea turbinata,1
Calliandra foliolosa,1
Metrodorea stipularis,1
Vernonia discolor,1
Geissospermum vellosii,1
Malouetia arborea,1
Myrcine ferruginea,1
Himatanthus lancifolius,1
Aiouea saligna,1
Licaria armenica,1
Ocotea schottii,1
Psidium guineense,1
Roupala sculpta,1
Astronium nelson-rosae,1
Terminalia argentea,1
Schinopsis brasiliensis,1
Fícus calyptroceras,1
Enterolobium contortisiliquum,1
Combretum leprosum,1
Pterogyne nitens,1
Piptocarpha rotundifolia,1
Hymenaea stigonocarpa,1
Piper caldense,1
Ficus citrifolia,1
Cestrum coriaceum,1
Trichilia emarginata,1
Myrcia eriopus,1
Machaerium floridum,1
Alchornea iricurana,1
Peschiera laeta,1
Piper lhotzkyanum,1
Vernonia rubriramea,1
Abutilon sellovianum,1
Talauma sellowiana,1
Alsophila sternbergii,1
Vochysia selloi,1
Eugenia beaurepaireana,1
Marlierea racemosa,1
Myrcia neobrasiliensis,1
Myrcia neolucida,1
